dissimilarity,correlation,contrast,energy,homogeneity,ASM,category
0.43672882027379495,0.895328791562064,0.6088961789025552,0.3071267603449162,0.798149485916615,0.09653367676838887,1
0.40581419377608524,0.8617640066791443,0.5415126320725248,0.34405021781813466,0.8103743913031898,0.12094268181340719,1
0.4413285981752997,0.9054939205164275,0.5889902571622335,0.27899964468516386,0.7939094909270333,0.08007388340559614,1
0.33589468632160174,0.8516946590930656,0.3975335023105117,0.39898723283100024,0.8381555104197408,0.1614935058277178,1
0.5839440447920143,0.8116238003099068,1.0374481614027016,0.3189193315479251,0.7504648077110776,0.10408230412466359,1
0.3621921854231471,0.8397486428702144,0.4455754332488751,0.37218625437430825,0.8271870553619035,0.14087991880789177,1
0.3054543818438548,0.8049474106905441,0.3953133796345721,0.46443880746528127,0.8556367834828551,0.2177334019993126,1
0.4817725956761167,0.8628997940420627,0.7449403390618036,0.33045973160193803,0.7842510435670085,0.1114477401450708,1
0.3535917653295129,0.8247222478799477,0.4491344950238141,0.41525520261426624,0.8325991578980362,0.1748025631300509,1
0.34946253304959,0.8391322655440487,0.4835419886559471,0.46990520001903063,0.8382296755802193,0.22252829763154822,1
0.38606834254031486,0.7539528400822451,0.4715388784339171,0.41410635357313547,0.8154637164254702,0.17424460577894405,1
0.26949947139762526,0.7618018478076052,0.29924768428000686,0.4774890558695084,0.868224338339306,0.23012284329680024,1
0.41685964400537756,0.8419197659340255,0.5857983478053377,0.35185326934840216,0.8076623772553272,0.12630689297452793,1
0.3889441418567175,0.8404675194962502,0.495481351689445,0.3540697041705674,0.8160551379419899,0.12762840459893773,1
0.3471271745614235,0.8636540762276222,0.4558115479685107,0.41208553634557754,0.8370196511489415,0.17169720044865558,1
0.5165951404232217,0.8756507016677544,0.8397935707026903,0.32194808162902183,0.7723852412828395,0.10570735536113529,1
0.42379544007630465,0.8904599579293548,0.5694105301974769,0.3230414995774939,0.8024644466332789,0.1065650396729763,1
0.3846034561495044,0.8670168293847081,0.47897891514849417,0.35110818571388563,0.8170361478756049,0.12569181472362373,1
0.46535924991961614,0.8476676897488641,0.6380455987791734,0.3092849223586291,0.7843475462581434,0.09836520787400738,1
0.3083358242162983,0.8306294696379327,0.36671758157196904,0.46648212110761295,0.8515650142683603,0.2194838062482185,1
0.3160498171098287,0.9067402974508848,0.38212741558493507,0.37130659421562834,0.8485106330347335,0.1396990451888945,1
0.28951460024511544,0.9000777966381489,0.3807587484052412,0.4674097650399291,0.864134845680959,0.21999787289259057,1
0.30120905539516923,0.8666718067928484,0.36848254463953817,0.4450211946108971,0.8560292540568791,0.20051102795192868,1
0.2997650375047674,0.8598300845180238,0.34167674552648125,0.3916073233085196,0.8542950405894935,0.15539893240125388,1
0.31142752476737606,0.8122855424722779,0.37413099707658315,0.47569427253267144,0.8505188825407322,0.22870771079192306,1
0.41561020165614343,0.7984572015638681,0.579682972127475,0.38015243606855176,0.8075577085462601,0.1474354818578883,1
0.39769455816729155,0.7638096502593209,0.5251529425671381,0.3985174906331143,0.8136336791956151,0.16196252500970848,1
0.4096581453893711,0.8016220419061696,0.5497946885961378,0.37716845488097644,0.8089565214534232,0.14504006449431334,1
0.418582551217773,0.7624996323620539,0.5773791512611466,0.3994056914809969,0.8064243614024504,0.16276323668776962,1
0.4000966741438949,0.8635848579884873,0.5397249150432241,0.3952756250699201,0.8136797860907271,0.1582437532326539,1
0.27149965820138294,0.8698517314337989,0.29747758986207623,0.4384610332211642,0.8668479640653777,0.19428751067840677,1
0.26545283259063285,0.8336220680196287,0.32458908848889645,0.4966685149515777,0.8730520635440233,0.2484868342550782,1
0.30364457719171023,0.875352183782608,0.3514537378554592,0.43029732050106245,0.8529563678359232,0.18688277265672115,1
0.3850056284739824,0.9009251548397786,0.5470705631423264,0.3670771609979015,0.823184962895323,0.13698091137141363,1
0.261479930953958,0.861016163877146,0.30101335436884796,0.45794991285226144,0.8731885029997081,0.21129893732872326,1
0.26024178948855115,0.8688141208376132,0.2976158855524707,0.4624367199732527,0.8736035969992275,0.21529422247748964,1
0.2631153833950532,0.8842461867735736,0.28741771469227206,0.42228587902529346,0.8708725414321954,0.18008655815673671,1
0.29403811455134105,0.8596290657630062,0.39218027987491305,0.4571946653556396,0.8626313749856057,0.21068422726264976,1
0.341560536919502,0.8984724122740899,0.4446779813817571,0.41781493793185387,0.8392705992534667,0.17639985340040323,1
0.2836974092998496,0.9083006762910643,0.319092469773412,0.35639549595978587,0.861654737293116,0.12870631648681027,1
0.43253511801722205,0.8436439913855006,0.6002566955646313,0.36118138911722064,0.8003738043152132,0.13280296486780843,1
0.4154275841814394,0.8377965219472442,0.5375670178804274,0.3427418749470658,0.8043299057387346,0.12044966523216279,1
0.5078632748159546,0.7695733439129314,0.7406102832905775,0.3403023738695819,0.7687800870577397,0.11895529127848296,1
0.4192304293002744,0.8141540058612283,0.5820604245244289,0.40712545248322174,0.8061760368354441,0.16847916000554042,1
0.3617548036430291,0.7623781497179443,0.4724501017096065,0.4134368848264444,0.8298512059042659,0.1738188734548206,1
0.41164389837633997,0.799505915869851,0.5717899965860817,0.382728575365275,0.8099714491168611,0.14939140580574342,1
0.3110269269803715,0.890219501798773,0.3618672764632976,0.41493040407213416,0.8495653049387938,0.17404277382829944,1
0.29443784606036166,0.8853171198110656,0.37424454367444265,0.45415442515168003,0.8606709110792187,0.20760542536795265,1
0.282071708504313,0.8958750535592416,0.3150667769723782,0.43379067538856525,0.8622388860352762,0.18974690557711704,1
0.29737563571191267,0.8806258765345727,0.34664952111588127,0.40295408070361677,0.8561980708706723,0.16458032139726855,1
0.24714165751223038,0.8378523638035861,0.2817205127916352,0.5028859049915609,0.8798795306179156,0.2542969412956601,1
0.2607844905557688,0.8915340862729878,0.32511819760709265,0.49853181533919694,0.8758862726886719,0.249911553999385,1
0.33729769299433787,0.873920394916489,0.4226835829054613,0.40803017708044925,0.8397534675604207,0.16866358709652504,1
0.2582721067697215,0.848936710788541,0.29947850150403604,0.48702826933111537,0.8749218086149165,0.2391020668228712,1
0.3976250549135756,0.87921962563353,0.5645231005156696,0.36307308617708983,0.8171534891452824,0.13379057067267938,1
0.2975467857630884,0.9383767959557453,0.338779585886495,0.3179867257574766,0.8553491398806768,0.1027374734973206,1
0.40528584936683393,0.8061772750439125,0.5495956649636077,0.40069755139762564,0.8114819862987982,0.16332111139227146,1
0.4941264210978417,0.7639241395357778,0.7432758910890991,0.34430053119910903,0.7771465062933739,0.1217208171687278,1
0.5898834561512077,0.799348082744606,0.9713924289524328,0.2961407006772407,0.7412886367309229,0.09055193761200896,1
0.4921502336778068,0.8010395956041565,0.7173256955965198,0.3252381663414056,0.7758738510912884,0.10868345176339776,1
0.4686624007904938,0.7905724830582597,0.685838839349188,0.35027515422060124,0.7867357463531551,0.12574501870204688,1
0.4246049102438587,0.8407192157446493,0.5550630682343637,0.338114225402673,0.8006661206202024,0.11716607368916687,1
0.28971775920297976,0.8611469901097998,0.3520470769539587,0.4687955265560108,0.8613040063697968,0.22147158913824594,1
0.29142758174766925,0.8648436399325816,0.32093011681005706,0.4170771278705168,0.8572319254789728,0.1759701915081748,1
0.2804966400978078,0.872471750874336,0.3188836494526904,0.4206548065514825,0.8635699547540238,0.1790218556078896,1
0.36983551856573316,0.8598189949580819,0.46334428885884016,0.3660781578716065,0.8243711398231209,0.13620378680135262,1
0.3135394145779355,0.8795775843836532,0.3780865192099305,0.3999900321141466,0.8496562678691658,0.1618967113405064,1
0.25426545469532896,0.8606699669144686,0.294340936891188,0.5012026860274095,0.8768521529890022,0.2527939707277755,1
0.2870914422170028,0.8899172002613073,0.351565378063043,0.48185431344975593,0.8628083464442756,0.23411351897555355,1
0.3425386846803498,0.8951846089859167,0.4383431732347966,0.4216258679875344,0.8382134637793835,0.17972515770714315,1
0.4155572704001083,0.8614217741431874,0.545184560889786,0.3468335088103729,0.8050438219980163,0.1226821998005526,1
0.31798259369913484,0.9305933289129569,0.385769029172089,0.36492568180037627,0.8477262471424266,0.1348742477147899,1
0.42911923950063136,0.8035068876561332,0.5996310258012445,0.39242596170279986,0.8020384580482228,0.15688155585382804,1
0.5248487886572668,0.8069858296188116,0.8062578394598932,0.3311898620267812,0.7644475550060688,0.11249928283925516,1
0.651305082992705,0.7782619762570885,1.1305342912680265,0.27029532410495344,0.7198259288831391,0.07595332920553305,1
0.4807678805099768,0.7907601548217428,0.6555294611387735,0.34350418543205086,0.7767313564869719,0.12114911911592441,1
0.44702943809433177,0.8145532088195945,0.6295432108034126,0.34530645637418295,0.7941303412564605,0.12213072888826894,1
0.4060298024140639,0.8064495769869854,0.5186886845933798,0.3627305195598864,0.8082246007616208,0.13443344604665983,1
0.332050337772788,0.9014633430041346,0.4233142510948648,0.42690637222920613,0.8429177127212575,0.18356946498626855,1
0.2682861734638342,0.8512541209689068,0.29855508299772815,0.45503737668026395,0.8688611363385532,0.2091038686131831,1
0.3546145577207729,0.9020905139119039,0.4620738671285853,0.3926261036036593,0.8330948534762898,0.15589355413449088,1
0.3866296674733092,0.9030329556665668,0.49187360822461246,0.3278109919565301,0.817064675144661,0.10923409281164527,1
0.3555660998433538,0.9000836764082338,0.4455243336396457,0.3577993609991686,0.8311569523779658,0.12975969327376727,1
0.2875569909352789,0.8581181687324401,0.3384729170368355,0.46906210106697993,0.8612853058141883,0.22192106770547082,1
0.33569741441281725,0.8907338430840305,0.42567510110899937,0.4103428720847557,0.8408590853640163,0.17033741229054314,1
0.388800656290675,0.8845727497967953,0.4990696306510978,0.38306176274349407,0.8164860962570829,0.14913156693241303,1
0.3761782381048369,0.8508658040286495,0.4740098350205944,0.3851526441877567,0.821642637451172,0.15068139587960327,1
0.3506700864995065,0.8790502241991582,0.4487394296728478,0.3628535878781485,0.8343807168364101,0.13350204740598912,1
0.5095655660263383,0.815595602683536,0.7317509393636765,0.3282065505566136,0.7671650207776909,0.11054189941979066,1
0.5927193754670369,0.8225791705006876,1.0184469886294143,0.29777948308744356,0.743201098351963,0.09143413097561952,1
0.6101210139890898,0.8079396463174741,0.981070359696575,0.27418338223013766,0.7307121075683436,0.07798830604380519,1
0.546022377640134,0.8176100454264897,0.8554023274167052,0.3149707570087849,0.7564781614684463,0.101980001279106,1
0.5737068707720547,0.8053037045649408,0.8995342000701485,0.2908071746825071,0.7448441647288898,0.08745434115874202,1
0.4627557025628008,0.8412064100094896,0.6459476272059151,0.3168936038416977,0.7863304540781021,0.10311124907912313,1
0.32150818090362787,0.8950314139178959,0.39320103770774123,0.3751257606096064,0.8463604819478402,0.14255966347481208,1
0.2988994202749235,0.8485486443537457,0.3517810902409179,0.4467716928983086,0.8558081197484045,0.2017587695080486,1
0.3240693369358834,0.8720950247940977,0.37269854849767353,0.37793474928694076,0.842816135728182,0.14505611894922418,1
0.36991774330383964,0.9100429024426008,0.46895543593800587,0.3218163889178586,0.8248638866786598,0.10548599528204856,1
0.32716603291881274,0.8714420958262615,0.3762508904723633,0.38148802098585444,0.8413149362573226,0.14777886284202438,1
0.29526433535525204,0.8486065151663543,0.33670731780526086,0.45202258578207816,0.8565045149922751,0.20630838193330917,1
0.41168739576734575,0.9071933075464954,0.5481227866853233,0.31526271142455414,0.8075514818294228,0.10141001945939221,1
0.39654329225664536,0.8746726012866644,0.5190644675243173,0.35823750196715687,0.813862617768896,0.130671653240547,1
0.37376282698916974,0.8480265212309721,0.4495726552046346,0.36135681712716755,0.8206684849661089,0.1331926091015986,1
0.3663042803720715,0.8835598118495734,0.49434709870247523,0.390235004393057,0.8293906686470408,0.1543483782562046,1
0.4111301384502662,0.843189731021233,0.5469384853435167,0.3657301259530275,0.8077716916392567,0.13655023678289488,1
0.5606692860111159,0.8657403910413318,0.9126526982232827,0.2792760315294271,0.7524980657937755,0.08034554916162595,1
0.5106003781514632,0.7810493352412441,0.7335165420374211,0.32282015034610484,0.7667124411944588,0.10702451135614338,1
0.5468443448288681,0.8551544134103768,0.8733352021419106,0.2969308173750208,0.756587253757652,0.0910052504949302,1
0.6676920793272522,0.8185852050444778,1.1802034768082308,0.262495297524076,0.7142552593536534,0.07202977375829263,1
0.4714024234007217,0.8548789705416077,0.6670610006095578,0.29393926618348126,0.7830833944838617,0.0889434048436236,1
0.30582518055120717,0.8888160279295096,0.35710027076228473,0.420133102608608,0.8521772879759558,0.17856285621869397,1
0.28758575137183073,0.864873591777879,0.3802135848044615,0.48412903635587656,0.8652765535658248,0.23623195884398415,1
0.3185642556830346,0.855713322058063,0.37884445510718945,0.40198215444722535,0.8466816202466322,0.16362989745243497,1
0.3484280282474401,0.8972335977246927,0.4294567453086404,0.39676574659232317,0.8337942623146932,0.15880361601845863,1
0.41293512860884185,0.9048308026541245,0.5552925056989196,0.31185413434740367,0.8075952607557131,0.09885756232636812,1
0.26494920276339945,0.829673615694991,0.2961192461176781,0.45792222914644776,0.8706149800631935,0.2116466464956884,1
1.0864269760165348,0.797686781555831,2.4662963817984567,0.16015909411341256,0.5805646838872628,0.026728855255465454,2
1.3597188705015213,0.7901665631686695,4.031860644297868,0.13791035803467508,0.5342400936685715,0.019999163311651632,2
1.4151944548056266,0.7998833135671702,4.3691116297740615,0.13085639138493652,0.525365027437668,0.018089208271056385,2
1.0298416289558088,0.8119164808903081,2.198510450261704,0.16546650320492445,0.5930767913037359,0.02856145157404252,2
1.4842467878310026,0.7887346035799384,4.758186235880267,0.125501240646591,0.5115860425679815,0.01662001944615039,2
1.4205966455243797,0.7831267651176708,4.456766153781667,0.1304272595830189,0.5263507559680384,0.01794677678807351,2
1.2243308448320314,0.8037610715506686,3.202985196345376,0.14574508513973009,0.55629787966203,0.022301659054567338,2
1.2514580723132285,0.8052574022400494,3.397063770386986,0.14083638913566351,0.5531271180532131,0.020836105705388658,2
1.211641966931734,0.8052520690370851,3.068381210942942,0.1470966320715274,0.5555131903280247,0.02263937970678386,2
1.2303053405198294,0.8131768187325403,3.1166252974206947,0.1402650954919533,0.5480061564739988,0.020587726933442498,2
1.0164794574718854,0.8368457820306155,2.181483667256573,0.1610644718949726,0.5989198131256819,0.02708933885427703,2
1.0167890439750955,0.8280493315271568,2.181335760669025,0.16226292569291847,0.5987373409165726,0.02749821659792431,2
1.0827382211331569,0.8399991898008207,2.507428530997843,0.1537444324879879,0.5870531211804103,0.024772379016086876,2
1.1489475015130999,0.8367939087332021,2.8052232327734488,0.1454143777877857,0.5717898878953468,0.022240478049167806,2
1.150045263727956,0.8255238162181763,2.7971097444396986,0.15300361544282662,0.5706300072347764,0.024532182914885056,2
1.2075760404652303,0.8169154033058891,3.162235345089956,0.1460978618940593,0.5626526334367274,0.022487995830313343,2
1.3773993287059403,0.79484038585058,3.9679293988318918,0.13009703709951387,0.5241164414446343,0.01774898291439759,2
1.378957869924351,0.8083482011565004,4.0517261350891625,0.13105900000434711,0.5281552838283757,0.018131057878350506,2
1.4166172002014428,0.8129048145372595,4.345996088979807,0.1268110772054231,0.524984173359988,0.01698059196428776,2
1.1970057328854944,0.8238385029771095,2.931045743367387,0.14231134673775728,0.5546489650956266,0.02121285244803002,2
1.5654604107387378,0.7980826051461739,5.26900960305127,0.11797009879825458,0.49943285717776803,0.014765812449443931,2
1.5164181371695642,0.8050395118649689,4.951729599955599,0.12247122700993308,0.5074993802417319,0.015847413932674654,2
1.4618335379287073,0.8190701448616823,4.602362851998319,0.12366972825359639,0.5155607995300422,0.016123775050673115,2
1.4876894988722758,0.8058827071200061,4.6983795489201166,0.12535754621998998,0.5081868808595521,0.016533155950275314,2
1.4585305704640419,0.8159294984345423,4.445814622115198,0.12213967423771487,0.5105339649394892,0.015692635475780498,2
1.5678049428199852,0.8123947757661741,5.1739467850062875,0.11530424903942997,0.4927048926363851,0.013983041032074569,2
1.1781808120848416,0.8106535702181715,2.867999260691034,0.14836727523935303,0.5602689298330522,0.02302523795567309,2
